""id,"data_ymd","ano","mes","area","epoca","recuperacao","ndvi","Frequencia"
"4708",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.170578153964534,1
"4709",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.204361750800671,1
"4710",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.376204483213308,0.862745098039216
"4711",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.188642638609059,1
"4712",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.402612228452473,1
"4713",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.166091773805791,1
"4714",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.171419948694734,1
"4715",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.124640247952181,1
"4716",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.32215081871982,0.952941176470588
"4717",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.360289884520302,1
"4718",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.3316014102802,1
"4719",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.164116504854369,2
"4720",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.1471174282678,1
"4721",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.144659725574019,1
"4722",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.177692010806638,0.996078431372549
"4723",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.379404084844583,1
"4724",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.162718446601942,0.882352941176471
"4725",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.283580916450523,1
"4726",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.275938664373746,1
"4727",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.148603198572311,1
"4728",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.145392060597559,0.992156862745098
"4729",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.185375823177655,1
"4730",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.176410223519225,1
"4731",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.185585196385499,1
"4732",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.183103778448847,1.8156862745098
"4733",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.11613529348334,0.713725490196078
"4734",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.172319730088654,1
"4735",2008-03-05,2008,3,"prada","chuvoso","em_recuperacao",0.280123385386543,1
"4736",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.330981398332264,2.85882352941176
"4737",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.325137702562465,1.91372549019608
"4738",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.308267032833892,1
"4739",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.346146409373912,1.47058823529412
"4740",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.315701158609668,1.5921568627451
"4741",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.321508828250401,2.01176470588235
"4742",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.332280230629492,1.04313725490196
"4743",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.34159236171388,2.69803921568627
"4744",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.334556184703724,1.09411764705882
"4745",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.317813193463789,1
"4746",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.335795097423004,4.32156862745098
"4747",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.339298972294947,3.89019607843137
"4748",2008-03-05,2008,3,"ucdb","chuvoso","em_recuperacao",0.328727965697951,3.98039215686275
"4749",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.346146409373912,1.88627450980392
"4750",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.34159236171388,1.79607843137255
"4751",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.332280230629492,1.32156862745098
"4752",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.34850673433535,2.05490196078431
"4753",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.342740524781341,3.82745098039216
"4754",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.339298972294947,0.768627450980392
"4755",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.351897161054798,1
"4756",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.339273153575615,4
"4757",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.345054945054945,1
"4758",2008-03-05,2008,3,"nasser","chuvoso","em_recuperacao",0.328727965697951,1
"4759",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.37714161787031,1
"4760",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.337343566341699,1
"4761",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.318793637083423,1
"4762",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.185832400621006,1
"4763",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.166917922948074,1
"4764",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.152902638762511,1
"4765",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.201507280310236,1
"4766",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.32448846793435,1
"4767",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.298599902406066,1
"4768",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.266459895567508,1
"4769",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.148346018735363,0.992156862745098
"4770",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.163239794818742,1
"4771",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.168277388417558,1
"4772",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.268290747500397,1
"4773",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.303054140018468,0.862745098039216
"4774",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.254491716574629,1
"4775",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.124520813602129,1
"4776",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.177170382804802,1
"4777",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.212941939669153,1
"4778",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.166576569619276,0.882352941176471
"4779",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.196843118383061,0.776470588235294
"4780",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.276977730241797,1
"4781",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.223525179856115,1
"4782",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.171302126434714,1
"4783",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.173553064215822,1
"4784",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.309944975811514,1
"4785",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.258700696055684,0.996078431372549
"4786",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.296539933846211,1
"4787",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.253115039119096,1
"4788",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.248616218308496,1
"4789",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.287072572001521,1
"4790",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.172762959973585,1
"4791",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.327155293456894,1
"4792",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.28078933000546,1
"4793",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.316588651672565,1
"4794",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.226330154904115,1
"4795",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.190675241157556,1
"4796",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.333809595427884,1
"4797",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.230118196410331,1
"4798",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.315849994435995,1
"4799",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.269118869492934,1
"4800",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.257873624846102,0.984313725490196
"4801",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.134140641597621,0.749019607843137
"4802",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.302396774434406,1
"4803",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.284953345170186,0.823529411764706
"4804",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.336193210606317,0.968627450980392
"4805",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.290735533520793,1
"4806",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.144712151917736,1
"4807",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.228406314238064,1
"4808",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.283042860348568,0.815686274509804
"4809",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.337521501757535,1
"4810",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.331592502503935,0.952941176470588
"4811",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.254672469916975,1
"4812",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.166895753454388,0.976470588235294
"4813",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.144247919143876,1
"4814",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.181312569521691,1
"4815",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.320768889344122,1
"4816",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.317389514136701,1
"4817",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.191695108077361,1
"4818",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.27325820822882,1
"4819",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.161810782583642,1
"4820",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.227856425876571,1
"4821",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.257013817124048,1.24313725490196
"4822",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.115421547916267,0.713725490196078
"4823",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.399986814345992,1
"4824",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.245899059832422,1
"4825",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.261462306256593,1
"4826",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.15960221715031,0.890196078431372
"4827",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.251857707509881,1
"4828",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.285258321349655,0.984313725490196
"4829",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.237272012903759,1
"4830",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.305786919678424,1
"4831",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.211111111111111,1
"4832",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.386848847139197,1
"4833",2008-04-06,2008,4,"prada","chuvoso","em_recuperacao",0.239612188365651,1
"4834",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.327000693057198,1.67450980392157
"4835",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.334944807026025,0.92156862745098
"4836",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.34000472775983,1.47058823529412
"4837",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.309944370000406,1
"4838",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.328415651058371,2.35294117647059
"4839",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.320433248144092,4.95294117647059
"4840",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.324461650133075,1.57254901960784
"4841",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.293124246079614,1
"4842",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.318892602219747,1.36862745098039
"4843",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.316412307190076,3.9921568627451
"4844",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.3139835297917,2
"4845",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.308111680158599,3.48235294117647
"4846",2008-04-06,2008,4,"ucdb","chuvoso","em_recuperacao",0.33100988815043,2.12549019607843
"4847",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.32857543803376,2.79607843137255
"4848",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.322161040619264,1.12549019607843
"4849",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.340137126645126,1.94509803921569
"4850",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.3363452621567,1
"4851",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.329967657963241,1
"4852",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.342837800167257,1
"4853",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.320566397533168,0.988235294117647
"4854",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.342811628833134,1
"4855",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.343911612599906,0.886274509803922
"4856",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.336318960050729,1
"4857",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.332456350155465,2
"4858",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.324594659998387,1.97647058823529
"4859",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.333777795207655,1
"4860",2008-04-06,2008,4,"nasser","chuvoso","em_recuperacao",0.33505237711523,0.827450980392157
"4861",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.265634454529276,0.815686274509804
"4862",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.192247454972592,1
"4863",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.271119473189087,1
"4864",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.219729923970193,1
"4865",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.261153630763487,1
"4866",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.239193476851694,1
"4867",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.246888677450048,1
"4868",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.276658832037606,1
"4869",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.285100485100485,1
"4870",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.294704582709714,1
"4871",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.207277916518016,1
"4872",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.209998874000676,0.992156862745098
"4873",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.224675369407226,0.984313725490196
"4874",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.288068742076349,1
"4875",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.280307301945306,1
"4876",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.294794321077539,1
"4877",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.315379669976427,1
"4878",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.143037874594766,0.713725490196078
"4879",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.275120131965861,1
"4880",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.203532380151388,1
"4881",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.215827885053976,0.984313725490196
"4882",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.248329266999045,1
"4883",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.275315547905909,1
"4884",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.332192030305238,1
"4885",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.226175443808958,1
"4886",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.164812076881177,0.749019607843137
"4887",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.258953266999533,1
"4888",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.321511998301125,1
"4889",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.240464469580249,1
"4890",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.263601946998378,1
"4891",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.267872332556677,1
"4892",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.254544784099709,0.823529411764706
"4893",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.175690254525113,1
"4894",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.300491608747245,1
"4895",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.150688091027908,0.882352941176471
"4896",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.219700408533818,1
"4897",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.194296550215156,1
"4898",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.24969696969697,2
"4899",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.178031328563141,0.996078431372549
"4900",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.201667730909364,1
"4901",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.30229476180512,1
"4902",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.269132653061224,1
"4903",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.261869978086194,1
"4904",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.276355171267044,1
"4905",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.281271334294167,1
"4906",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.268891855807744,1
"4907",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.208122217104253,1
"4908",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.236959661438216,1
"4909",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.271312514996744,1
"4910",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.192068284319207,0.976470588235294
"4911",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.285017522309332,1
"4912",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.102203257703196,0.890196078431372
"4913",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.272492597373016,1
"4914",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.265864537651336,1
"4915",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.258520365752286,1
"4916",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.238014331092561,1
"4917",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.303514161293589,1
"4918",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.341428366144561,1
"4919",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.179917315948481,1
"4920",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.278360819590205,0.952941176470588
"4921",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.201502629601803,1
"4922",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.242501443663168,1
"4923",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.32960854344213,1
"4924",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.289772924853079,1
"4925",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.24538104123221,1
"4926",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.283364981548493,1
"4927",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.167889160554197,1
"4928",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.173754178651947,1
"4929",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.247776082182603,1
"4930",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.191208636139138,0.862745098039216
"4931",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.286765460830282,0.968627450980392
"4932",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.246087174528133,1
"4933",2008-10-15,2008,10,"prada","chuvoso","em_recuperacao",0.190774833097309,1
"4934",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.294332866261871,1
"4935",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.292751610538904,0.92156862745098
"4936",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.281754111198121,0.968627450980392
"4937",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.311431826813521,0.898039215686275
"4938",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.296122840690979,1
"4939",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.289037060009304,1
"4940",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.290643091847911,1
"4941",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.285385904079168,1.93725490196078
"4942",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.292645375231929,0.96078431372549
"4943",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.296019041038044,1
"4944",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.301163955908425,1
"4945",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.287073439220003,2
"4946",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.292724326826634,1
"4947",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.295942262658835,1
"4948",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.276555919513336,0.980392156862745
"4949",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.318086066807102,1
"4950",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.299564519825808,1
"4951",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.294305398777782,1
"4952",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.281804299306942,2
"4953",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.290693580565661,1
"4954",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.308194343727339,0.92156862745098
"4955",2008-10-15,2008,10,"ucdb","chuvoso","em_recuperacao",0.283625730994152,1
"4956",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.310721450330634,1
"4957",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.317959521480701,1
"4958",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.305992736077482,1
"4959",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.312774009817514,0.886274509803922
"4960",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.317858620819382,1
"4961",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.295761670761671,1
"4962",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.319104710292862,0.709803921568627
"4963",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.317884282597246,0.96078431372549
"4964",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.321127709760755,0.807843137254902
"4965",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.312748257513303,0.827450980392157
"4966",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.319005196733482,1.98823529411765
"4967",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.315954352204072,0.768627450980392
"4968",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.329467659272006,1
"4969",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.292261399583365,1
"4970",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.3111516256457,1
"4971",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.306094654409261,1
"4972",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.319178946586986,1
"4973",2008-10-15,2008,10,"nasser","chuvoso","em_recuperacao",0.317214984912048,1
"4974",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.250036363636364,0.976470588235294
"4975",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.389200119335698,1
"4976",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.300401938319372,1
"4977",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.226029196532443,1
"4978",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.376232201533406,1
"4979",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.17510786333424,0.890196078431372
"4980",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.237654436191258,1
"4981",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.295280993771334,1
"4982",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.303124887884333,1
"4983",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.215250561241962,0.996078431372549
"4984",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.276427860329634,1
"4985",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.396296418988306,1
"4986",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.150045206179488,0.72156862745098
"4987",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.257140737443431,1
"4988",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.391122221471522,1
"4989",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.318588587566777,0.968627450980392
"4990",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.385366534142429,1
"4991",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.351192464426481,0.862745098039216
"4992",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.424134956388383,1
"4993",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.354281009879254,1
"4994",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.248160788775123,0.749019607843137
"4995",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.341631884165035,1
"4996",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.281328161815348,1
"4997",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.263777067019595,1
"4998",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.369490148283567,1
"4999",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.256413171156834,1
"5000",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.348349542644347,1
"5001",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.335022252653201,1
"5002",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.343356472599156,1
"5003",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.358277703604806,1
"5004",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.264397622906537,1
"5005",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.238765525028227,0.992156862745098
"5006",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.374095587485988,1
"5007",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.36224420653205,2
"5008",2008-12-18,2008,12,"prada","chuvoso","em_recuperacao",0.316284579471814,1
